gia_ban,loai_hinh,dien_tich_dat,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,dac_diem,chieu_ngang,duong_lon,vi_tri_dat,garage,san_vuon,hai_mat_tien,view,vi_tri_trung_tam,truong_hoc,san_bay,benh_vien,sieu_thi,giao_thong,giai_tri,dia_diem_dac_biet,phuong,gia_m2_tham_khao
3880000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Thông thường,4.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
4380000000.0,"Nhà ngõ, hẻm",44.0,Chưa xác định,2.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,True,False,False,False,True,False,True,True,False,False,False,Phường An Hội Tây,136.29
8500000000.0,"Nhà ngõ, hẻm",79.0,Đã có sổ,4.0,4.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
8000000000.0,"Nhà ngõ, hẻm",80.0,Đã có sổ,4.0,4.0,4.0,Nội thất cao cấp,Hẻm xe hơi,5.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
6200000000.0,"Nhà ngõ, hẻm",40.0,Chưa xác định,4.0,3.0,3.0,Không rõ,Nhà nở hậu,4.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,Phường Hạnh Thông,150.0
5500000000.0,"Nhà ngõ, hẻm",62.0,Đã có sổ,3.0,2.0,2.0,Nội thất cao cấp,Thông thường,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường An Hội Đông,103.44
5900000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,3.0,2.0,3.0,Không rõ,Thông thường,5.4,True,False,False,True,False,False,True,False,False,False,True,False,True,False,Phường An Nhơn,120.0
3880000000.0,"Nhà ngõ, hẻm",26.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Nhà nở hậu,3.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,119.34
6790000000.0,"Nhà ngõ, hẻm",54.0,Đã có sổ,3.0,4.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.7,False,False,False,True,False,False,True,True,False,True,True,False,False,False,Phường Gò Vấp,112.5
8199999999.999999,"Nhà ngõ, hẻm",60.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,128.33
5100000000.0,"Nhà ngõ, hẻm",64.0,Chưa xác định,3.0,2.0,1.0,Không rõ,Thông thường,4.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Phường Thông Tây Hội,117.15
5360000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,112.5
5950000000.0,"Nhà ngõ, hẻm",39.0,Chưa xác định,2.0,2.0,2.0,Không rõ,Nhà nở hậu,3.7,False,False,False,False,False,False,False,False,True,False,True,False,False,False,Phường Hạnh Thông,124.33
10300000000.0,"Nhà ngõ, hẻm",90.0,Chưa xác định,6.0,3.0,2.0,Không rõ,Thông thường,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường An Hội Đông,108.84
8000000000.0,"Nhà ngõ, hẻm",79.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
4950000000.0,"Nhà ngõ, hẻm",40.0,Chưa xác định,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Phường An Hội Tây,122.49
12500000000.0,"Nhà ngõ, hẻm",78.0,Đã có sổ,6.0,4.0,4.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường Thông Tây Hội,125.0
5000000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,3.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Phường An Hội Tây,112.38
8800000000.0,"Nhà ngõ, hẻm",56.6,Đã có sổ,5.0,3.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
3490000000.0,"Nhà ngõ, hẻm",44.9,Đã có sổ,4.0,4.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.3,False,False,False,True,False,False,True,True,False,False,False,False,False,False,Phường An Hội Tây,122.49
2950000000.0,Nhà phố liền kề,24.0,Đã có sổ,2.0,2.0,1.0,Hoàn thiện cơ bản,Thông thường,6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,117.64
3980000000.0,"Nhà mặt phố, mặt tiền",40.0,Đã có sổ,3.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,5.6,False,False,False,True,False,False,True,False,True,False,True,False,False,False,Phường Thông Tây Hội,109.18
3300000000.0,"Nhà ngõ, hẻm",21.56,Đã có sổ,3.0,3.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,3.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,112.5
2800000000.0,"Nhà ngõ, hẻm",22.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Thông thường,4.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,112.5
5350000000.0,"Nhà ngõ, hẻm",48.4,Đã có sổ,3.0,2.0,2.0,Nội thất cao cấp,Thông thường,3.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
9700000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,5.0,3.0,5.0,Không rõ,Hẻm xe hơi,5.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,Phường Hạnh Thông,160.9
7890000000.0,"Nhà ngõ, hẻm",70.0,Đã có sổ,4.0,5.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,True,True,False,False,False,True,False,False,True,True,False,False,Phường An Hội Tây,112.38
5350000000.0,"Nhà ngõ, hẻm",48.4,Đã có sổ,3.0,2.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
2750000000.0,"Nhà ngõ, hẻm",16.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Thông thường,3.5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Phường Hạnh Thông,109.38
18900000000.0,Nhà phố liền kề,141.0,Đã có sổ,10.0,6.0,5.0,Nội thất đầy đủ,Hiện trạng khác,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường Hạnh Thông,120.59
11990000000.0,"Nhà ngõ, hẻm",110.0,Đã có sổ,4.0,3.0,3.0,Nội thất đầy đủ,Thông thường,5.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Phường Hạnh Thông,150.0
6449000000.0,"Nhà ngõ, hẻm",76.0,Đã có sổ,3.0,3.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,5.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,102.64
3390000000.0,"Nhà ngõ, hẻm",18.6,Đã có sổ,2.0,2.0,3.0,Bàn giao thô,Thông thường,3.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường Hạnh Thông,115.38
5000000000.0,"Nhà ngõ, hẻm",62.0,Đã có sổ,2.0,2.0,1.0,Nội thất đầy đủ,Hẻm xe hơi,3.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Đông,103.0
6700000000.0,"Nhà ngõ, hẻm",62.0,Đã có sổ,3.0,3.0,2.0,Nội thất đầy đủ,Thông thường,6.1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Phường Hạnh Thông,109.38
8000000000.0,"Nhà ngõ, hẻm",92.0,Đã có sổ,4.0,4.0,3.0,Nội thất cao cấp,Hẻm xe hơi,5.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
4490000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,4.0,5.0,3.0,Không rõ,Hẻm xe hơi,4.0,True,False,False,False,False,False,False,True,False,True,True,False,False,False,Phường Thông Tây Hội,113.54
5350000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,3.0,3.0,2.0,Nội thất cao cấp,Thông thường,3.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
2450000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Nhà nở hậu,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
7190000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,5.0,5.0,5.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,127.78
6700000000.0,"Nhà ngõ, hẻm",60.0,Chưa xác định,4.0,5.0,4.0,Không rõ,Hẻm xe hơi,4.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,Phường Thông Tây Hội,117.64
4900000000.0,"Nhà mặt phố, mặt tiền",40.0,Đã có sổ,3.0,3.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,146.88
6690000000.0,"Nhà mặt phố, mặt tiền",47.0,Đã có sổ,4.0,5.0,5.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Phường An Hội Tây,146.88
8189999999.999999,"Nhà ngõ, hẻm",70.0,Đã có sổ,4.0,5.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Phường An Hội Tây,122.49
6700000000.0,"Nhà ngõ, hẻm",56.0,Đã có sổ,4.0,2.0,3.0,Nội thất đầy đủ,Thông thường,4.2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Phường Gò Vấp,112.5
6950000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,4.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Phường An Hội Tây,122.49
3000000000.0,"Nhà ngõ, hẻm",40.0,Chưa xác định,2.0,3.0,3.0,Không rõ,Thông thường,4.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Phường Hạnh Thông,115.38
5800000000.0,"Nhà ngõ, hẻm",50.7,Chưa xác định,3.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Phường An Hội Tây,122.49
5650000000.0,"Nhà ngõ, hẻm",66.0,Đã có sổ,4.0,3.0,2.0,Nội thất đầy đủ,Thông thường,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,113.54
5850000000.0,"Nhà ngõ, hẻm",70.0,Chưa xác định,3.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,114.29
3000000000.0,"Nhà ngõ, hẻm",36.0,Chưa xác định,2.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Phường Hạnh Thông,115.38
7000000000.0,"Nhà ngõ, hẻm",62.0,Đã có sổ,4.0,4.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường An Hội Tây,130.36
7300000000.0,"Nhà ngõ, hẻm",40.0,Chưa xác định,3.0,4.0,5.0,Không rõ,Thông thường,4.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường An Hội Đông,110.61
3300000000.0,"Nhà ngõ, hẻm",43.0,Đã có sổ,3.0,2.0,2.0,Nội thất đầy đủ,Thông thường,3.8,False,False,False,False,False,False,False,False,True,True,False,False,False,False,Phường Gò Vấp,112.5
4099999999.9999995,"Nhà ngõ, hẻm",44.0,Đã có sổ,3.0,2.0,2.0,Nội thất đầy đủ,Thông thường,4.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,Phường An Hội Tây,122.49
14500000000.0,"Nhà ngõ, hẻm",74.0,Chưa xác định,6.0,3.0,3.0,Không rõ,Thông thường,4.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,117.15
4580000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,3.5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Phường An Nhơn,120.0
1750000000.0,"Nhà mặt phố, mặt tiền",36.0,Đã có sổ,1.0,3.0,3.0,Không rõ,Thông thường,4.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,119.05
8600000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,4.0,4.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Nhơn,144.68
1800000000.0,"Nhà ngõ, hẻm",12.0,Đã có sổ,1.0,3.0,2.0,Không rõ,Hẻm xe hơi,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Đông,110.61
4800000000.0,"Nhà ngõ, hẻm",37.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,130.36
3790000000.0,"Nhà ngõ, hẻm",22.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,3.05,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Phường An Hội Đông,110.61
7500000000.0,"Nhà mặt phố, mặt tiền",66.0,Chưa xác định,3.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,True,False,False,False,False,False,True,True,True,False,False,False,False,False,Phường Hạnh Thông,180.58
6890000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Phường An Hội Tây,130.36
6700000000.0,"Nhà ngõ, hẻm",65.0,Đã có sổ,5.0,5.0,5.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường An Hội Tây,102.64
5500000000.0,"Nhà ngõ, hẻm",70.0,Đã có sổ,2.0,2.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,102.75
4500000000.0,"Nhà ngõ, hẻm",50.0,Chưa xác định,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường An Hội Đông,103.44
5500000000.0,"Nhà ngõ, hẻm",55.3,Đã có sổ,4.0,4.0,1.0,Nội thất cao cấp,Hẻm xe hơi,41.0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,Phường An Hội Đông,110.61
7500000000.0,"Nhà ngõ, hẻm",61.0,Đã có sổ,5.0,3.0,3.0,Không rõ,Thông thường,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,127.78
8700000000.0,"Nhà ngõ, hẻm",48.0,Đã có sổ,4.0,5.0,4.0,Không rõ,Hẻm xe hơi,3.5,False,False,False,True,False,False,True,True,False,False,False,False,False,False,Phường Hạnh Thông,115.99
5390000000.0,"Nhà ngõ, hẻm",45.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,114.29
10700000000.0,"Nhà mặt phố, mặt tiền",52.2,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,4.48,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Nhơn,140.39
5900000000.0,"Nhà ngõ, hẻm",41.8,Đã có sổ,3.0,3.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,3.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,128.33
8490000000.0,"Nhà ngõ, hẻm",80.0,Đã có sổ,3.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
5430000000.0,"Nhà mặt phố, mặt tiền",70.0,Chưa xác định,4.0,3.0,3.0,Không rõ,Nhà nở hậu,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,119.05
4000000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Thông thường,4.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,Phường An Hội Tây,112.38
4700000000.0,"Nhà ngõ, hẻm",42.0,Đã có sổ,2.0,3.0,2.0,Nội thất cao cấp,Thông thường,4.2,False,False,False,True,False,False,False,True,True,False,False,False,True,False,Phường An Hội Tây,122.49
7300000000.0,"Nhà ngõ, hẻm",54.0,Đã có sổ,1.0,1.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,119.34
6050000000.0,"Nhà mặt phố, mặt tiền",34.0,Đã có sổ,2.0,2.0,2.0,Hoàn thiện cơ bản,Thông thường,3.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường Thông Tây Hội,150.42
8189999999.999999,"Nhà ngõ, hẻm",59.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,True,False,False,True,True,False,True,True,False,True,False,Phường Thông Tây Hội,107.79
4900000000.0,"Nhà ngõ, hẻm",35.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,3.2,True,False,False,True,False,False,False,True,False,False,True,False,False,False,Phường An Hội Đông,103.44
5960000000.0,"Nhà ngõ, hẻm",68.0,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Thông thường,4.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Phường An Hội Tây,122.49
7800000000.0,"Nhà ngõ, hẻm",56.0,Đã có sổ,4.0,3.0,4.0,Không rõ,Hẻm xe hơi,4.0,True,False,False,True,False,False,True,True,False,False,True,False,False,False,Phường Thông Tây Hội,107.79
5500000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,3.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường Thông Tây Hội,137.21
8500000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,125.0
5000000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,3.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,3.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Phường An Hội Tây,128.99
2970000000.0,"Nhà ngõ, hẻm",18.0,Đã có sổ,3.0,2.0,3.0,Nội thất cao cấp,Thông thường,4.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,Phường Thông Tây Hội,113.54
3490000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Phường An Hội Tây,122.49
9490000000.0,"Nhà ngõ, hẻm",70.0,Đã có sổ,3.0,2.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,5.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Nhơn,116.59
6000000000.0,"Nhà ngõ, hẻm",70.0,Đã có sổ,3.0,2.0,3.0,Nội thất đầy đủ,Thông thường,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,102.75
3900000000.0,"Nhà ngõ, hẻm",26.5,Đã có sổ,3.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,5.06,False,False,False,True,False,False,False,False,True,False,True,False,False,False,Phường Thông Tây Hội,113.54
8490000000.0,Nhà biệt thự,110.0,Đã có sổ,4.0,4.0,3.0,Nội thất cao cấp,Hẻm xe hơi,5.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường An Hội Tây,122.49
7900000000.0,"Nhà ngõ, hẻm",63.0,Đã có sổ,4.0,5.0,4.0,Nội thất đầy đủ,Thông thường,4.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Thông Tây Hội,127.78
7900000000.0,"Nhà ngõ, hẻm",56.0,Đã có sổ,4.0,5.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Phường Thông Tây Hội,137.4
7800000000.0,"Nhà ngõ, hẻm",65.0,Đã có sổ,7.0,6.0,5.0,Nội thất đầy đủ,Hẻm xe hơi,3.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Phường An Nhơn,130.0
4250000000.0,"Nhà ngõ, hẻm",53.7,Đã có sổ,2.0,1.0,1.0,Hoàn thiện cơ bản,Thông thường,4.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,126.51
5680000000.0,"Nhà ngõ, hẻm",51.0,Đã có sổ,2.0,3.0,2.0,Nội thất đầy đủ,Nhà nở hậu,4.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Phường Gò Vấp,112.5
4950000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,4.0,3.0,3.0,Hoàn thiện cơ bản,Thông thường,4.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường An Hội Tây,122.49
8600000000.0,"Nhà ngõ, hẻm",66.0,Đã có sổ,5.0,6.0,4.0,Nội thất cao cấp,Hiện trạng khác,4.5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Phường Thông Tây Hội,137.4
11700000000.0,"Nhà mặt phố, mặt tiền",96.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,True,False,True,True,False,False,True,False,False,False,False,False,False,False,Phường An Hội Tây,119.93
5500000000.0,"Nhà ngõ, hẻm",45.0,Chưa xác định,2.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,True,False,True,True,False,False,False,Phường Thông Tây Hội,117.64
4300000000.0,"Nhà ngõ, hẻm",48.0,Đã có sổ,3.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,114.29
4000000000.0,"Nhà ngõ, hẻm",35.0,Đã có sổ,2.0,3.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Phường An Hội Tây,114.29
7800000000.0,"Nhà ngõ, hẻm",64.0,Chưa xác định,3.0,3.0,4.0,Không rõ,Hẻm xe hơi,4.5,True,False,False,True,False,False,False,True,False,True,False,False,True,False,Phường An Hội Tây,114.29
7650000000.0,"Nhà ngõ, hẻm",41.0,Đã có sổ,4.0,3.0,5.0,Nội thất cao cấp,Hẻm xe hơi,4.5,False,False,True,True,False,False,True,True,False,False,True,False,False,False,Phường Thông Tây Hội,137.4
7000000000.0,"Nhà ngõ, hẻm",65.0,Đã có sổ,4.0,4.0,4.0,Hoàn thiện cơ bản,Nhà nở hậu,4.0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,Phường Hạnh Thông,109.38
10500000000.0,"Nhà ngõ, hẻm",64.4,Chưa xác định,2.0,3.0,3.0,Không rõ,Thông thường,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Hạnh Thông,120.59
24000000000.0,"Nhà ngõ, hẻm",120.0,Đã có sổ,9.0,6.0,7.0,Nội thất đầy đủ,Hẻm xe hơi,5.6,False,False,False,True,False,False,True,False,True,False,False,False,False,False,Phường Thông Tây Hội,102.75
3650000000.0,"Nhà ngõ, hẻm",28.0,Đã có sổ,2.0,2.0,2.0,Hoàn thiện cơ bản,Hiện trạng khác,4.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Phường An Hội Tây,130.36
2100000000.0,"Nhà ngõ, hẻm",22.0,Chưa xác định,2.0,2.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Phường An Hội Tây,122.49
3400000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,Phường An Hội Tây,128.33
14000000000.0,"Nhà mặt phố, mặt tiền",65.0,Đã có sổ,6.0,3.0,3.0,Không rõ,Thông thường,4.2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Phường An Hội Tây,119.05
8800000000.0,"Nhà mặt phố, mặt tiền",52.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,4.0,False,False,False,False,False,False,False,True,False,True,True,False,False,False,Phường An Nhơn,140.39
4000000000.0,"Nhà ngõ, hẻm",52.5,Đã có sổ,2.0,2.0,1.0,Nội thất cao cấp,Hẻm xe hơi,3.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Tây,112.38
7700000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,3.0,4.0,4.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Phường Thông Tây Hội,119.34
5700000000.0,"Nhà ngõ, hẻm",38.0,Đã có sổ,4.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,3.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,105.26
14000000000.0,"Nhà mặt phố, mặt tiền",77.9,Đã có sổ,9.0,6.0,4.0,Nội thất đầy đủ,Thông thường,3.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gò Vấp,164.43
7280000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Phường An Hội Đông,110.61
8680000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,True,False,False,True,False,True,False,True,False,True,False,Phường Hạnh Thông,111.06
6579000000.0,"Nhà ngõ, hẻm",42.0,Đã có sổ,1.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường An Nhơn,143.5
4200000000.0,"Nhà ngõ, hẻm",36.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Hẻm xe hơi,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường An Hội Đông,103.44
4099999999.9999995,"Nhà ngõ, hẻm",52.0,Đã có sổ,3.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường An Hội Đông,142.31
